,PlaybackIndex,is_progressive,is_medium,is_total,is_slow,is_static,is_proximal_droplet,is_distal_droplet,is_earlytrack,is_hyperactive_mouse,is_rapid,is_motile,is_bent_tail,fid,experiment_media,VAP,VSL,ALH,LIN,BCF,VCL,WOB,STR,MAD,cluster_id,P_cluster_0,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,subtype_label,P_rapid_progressive,P_immotile,P_nonprogressive,P_progressive,P_erratic,tsne_1,tsne_2,P_0,P_1,P_2,P_3,P_4,drug_cluster,P_axis_byls,E_axis_byls,progressivity_res,erraticity_res,entropy,umap_1,umap_2
788,5,1,0,1,0,0,0,0,1,0,1,1,0,788,7,102.17,91.12,9.24,41.9,24.64,217.46,46.98,89.19,78.40669481736339,3,0.014662982725997692,0.0,7.849835170062823e-07,0.9853362322904847,1.7341387209459623e-18,progressive,0.014662982725997692,0.0,7.849835170062823e-07,0.9853362322904847,1.7341387209459623e-18,14.124486,-1.6996746,0.0033324303210673597,0.0,2.5165391010128742e-18,0.0033941809107904644,1.3688432519611392e-13,6,0.9060796099466657,0.16072417134100161,0.9999992150164824,0.0,1.1984095128033176e-05,10.202499,5.4539537
789,4,0,1,1,0,0,0,0,1,0,0,1,0,789,7,48.38,31.51,6.66,32.21,23.94,97.82,49.45,65.14,53.91693674893922,2,8.484262949789015e-07,0.0,0.9999991515737048,2.880118398961707e-87,6.50556369703257e-30,non_progressive,8.484262949789015e-07,0.0,0.9999991515737048,2.880118398961707e-87,6.50556369703257e-30,-14.895182,18.981361,1.8156615546665478e-29,0.0,1.574381196962045e-48,5.500495438411496e-08,1.7219168553511462e-21,5,0.6421785302166396,0.28100331783193805,8.484262949789015e-07,7.140977095797674e-31,-1.0000889005818408e-12,6.609107,3.0095763
790,3,1,0,1,0,0,0,0,0,0,1,1,0,790,7,58.46,50.02,5.47,42.31,21.67,118.23,49.45,85.57,88.53358540810338,2,0.006168052666301578,0.0,0.5793606667098712,0.41447128062382715,1.7383844261513681e-46,non_progressive,0.006168052666301578,0.0,0.5793606667098712,0.41447128062382715,1.7383844261513681e-46,-9.383878,4.1149287,0.00014908734072883,0.0,0.9117015391505613,0.08772202993228319,2.4889186455005964e-41,2,0.7767593054405011,0.17151520846961402,0.42063933329012876,6.3211755997647475e-49,0.679319810611948,8.705767,2.7546194
791,2,0,0,1,0,0,0,0,0,0,1,1,0,791,7,62.5,11.27,13.36,4.68,76.35,240.86,25.95,18.04,91.09418258771156,4,4.468415655684344e-37,0.0,8.674068032288354e-24,0.0,1.0,erratic,4.468415655684344e-37,0.0,8.674068032288354e-24,0.0,1.0,-2.4399104,38.21022,3.6326960120049604e-23,0.0,0.0,1.410740585823093e-43,1.1568901942883372e-10,7,0.5157288024946776,0.8685748305870795,4.468415655684344e-37,0.4178570248390154,-1.0000889003421676e-12,4.7439947,5.1221795
792,1,1,0,1,0,0,0,0,1,0,1,1,0,792,7,99.89,86.41,11.47,43.65,16.11,197.95,50.46,86.51,94.90038042407582,3,0.2416709244035461,0.0,0.0002523811185910016,0.758076694477864,1.1170415285844176e-21,progressive,0.2416709244035461,0.0,0.0002523811185910016,0.758076694477864,1.1170415285844176e-21,11.720441,-1.244026,0.022758654482524482,0.0,7.621705252859774e-12,0.4598999150423457,5.97058962785979e-19,6,0.886804997495209,0.1970088556670412,0.9997476188814101,1.5601840834603424e-22,0.002997893818371022,10.196239,5.334394
793,2,1,0,1,0,0,0,0,1,0,1,1,0,793,7,83.79,77.12,6.43,56.59,8.55,136.28,61.49,92.04,66.90570594661509,3,2.5097457210857446e-15,0.0,4.7468426687561674e-05,0.9999525315733102,5.907012714625127e-88,progressive,2.5097457210857446e-15,0.0,4.7468426687561674e-05,0.9999525315733102,5.907012714625127e-88,-9.5373745,-19.350632,3.600129287529442e-21,0.0,0.6109260817216012,4.966000859845307e-10,5.947296499468872e-101,2,0.9061087431729402,0.10242491774144806,0.9999525315733128,0.0,0.0005200366456836405,12.701959,2.3770728
794,4,0,0,1,0,0,0,0,1,0,1,1,0,794,7,64.87,41.1,9.04,19.74,49.87,208.18,31.16,63.36,117.59073985287868,4,0.010307994029917548,0.0,3.456729449545752e-06,1.5654713271371454e-152,0.9896885492406332,erratic,0.010307994029917548,0.0,3.456729449545752e-06,1.5654713271371454e-152,0.9896885492406332,1.6924841,20.484468,6.28605409977104e-09,0.0,8.366099909141864e-169,0.9448268450147086,0.025087354668618566,3,0.6970574067190876,0.4222926834081814,0.010307994029917548,0.10119638615155646,4.7378301339381324e-05,7.1523476,4.6947236
795,5,0,0,1,0,0,0,0,1,0,1,1,0,795,7,85.31,40.0,18.69,15.37,14.08,260.29,32.78,46.88,81.33134348390946,4,0.0022108416666511348,0.0,4.159677508236745e-10,0.0,0.9977891579173814,erratic,0.0022108416666511348,0.0,4.159677508236745e-10,0.0,0.9977891579173814,9.588115,31.207508,8.816961378840888e-05,0.0,0.0,3.750525175241858e-15,0.9999112525434757,4,0.6788465360775935,0.5957325131125606,0.0022108416666511348,0.6240674994221246,9.418951899099375e-09,6.3070393,5.9452243
796,6,1,0,1,0,0,0,0,1,0,1,1,0,796,7,78.1,73.85,6.11,58.26,24.38,126.76,61.61,94.56,57.786556566339044,3,1.3133420636529587e-21,0.0,8.593228076994002e-07,0.9999991406771931,7.40289052310983e-106,progressive,1.3133420636529587e-21,0.0,8.593228076994002e-07,0.9999991406771931,7.40289052310983e-106,-10.02965,-21.028502,1.762477374750055e-32,0.0,0.06887908382403826,1.551268933576789e-14,3.394001142263244e-121,6,0.9073679972059541,0.16756341042258693,0.9999991406771931,7.761265839111136e-108,1.286158623575642e-05,12.9014845,2.3786845
797,7,0,0,1,0,0,0,0,1,0,1,1,0,797,7,58.24,7.72,9.55,4.24,45.76,182.25,31.95,13.26,104.31068265534496,4,3.588369585928761e-31,0.0,1.014913183545478e-07,0.0,0.9999998985086813,erratic,3.588369585928761e-31,0.0,1.014913183545478e-07,0.0,0.9999998985086813,-4.6447906,35.84699,4.053058269001444e-48,0.0,0.0,7.447997301766143e-09,2.301241125627864e-13,7,0.4380285230642459,0.6310550789001214,3.588369585928761e-31,0.21967442867899303,1.7358337065704302e-06,5.0140724,4.612018
798,8,1,0,1,0,0,0,0,0,0,1,1,0,798,7,105.25,102.51,4.82,75.52,35.08,135.74,77.54,97.4,60.47202236669756,3,3.03300577744194e-48,0.0,1.0023917162877109e-11,0.9999999999899778,2.7528389080588398e-198,progressive,3.03300577744194e-48,0.0,1.0023917162877109e-11,0.9999999999899778,2.7528389080588398e-198,1.0107459,-38.393997,2.631958711207693e-99,0.0,0.999999999980723,1.246356470511853e-31,4.151509225710658e-248,2,1.0,0.14980036500917004,0.9999999999899778,0.0,2.619369957601407e-10,15.079717,3.9916928
799,9,1,0,1,0,0,0,0,1,0,1,1,0,799,7,99.05,89.59,13.05,40.1,23.51,223.42,44.33,90.45,82.74559997928233,3,0.22465307490564612,0.0,8.67229052049178e-06,0.775338252803811,2.1308564764594218e-14,progressive,0.22465307490564612,0.0,8.67229052049178e-06,0.775338252803811,2.1308564764594218e-14,18.05733,4.4383893,0.09652931526283084,0.0,1.7165510728421648e-26,0.031490135717577916,2.57062291014553e-10,6,0.9007130718728427,0.2366513147811105,0.9999913277094571,3.964353352697739e-15,0.0001387049332166439,9.690532,6.1826344
800,10,1,0,1,0,0,0,0,1,0,1,1,0,800,7,98.92,87.27,9.95,48.63,17.1,179.46,55.12,88.22,70.84492184191568,3,2.053146069737981e-05,0.0,1.1341188405716134e-06,0.9999783344204607,1.435322351727027e-37,progressive,2.053146069737981e-05,0.0,1.1341188405716134e-06,0.9999783344204607,1.435322351727027e-37,7.641636,-14.838854,2.4141375898185063e-06,0.0,1.7973864651123037e-06,0.0003990192729288913,2.905966238816952e-39,6,0.8957582207307999,0.1752264190268716,0.999998865881158,1.1899077197223547e-38,1.6660130126951037e-05,11.750334,4.6098113
801,11,0,0,1,0,0,0,0,1,0,1,1,0,801,7,54.89,10.02,7.82,6.75,65.04,148.37,37.0,18.25,81.3187381164598,4,6.089929688456283e-39,0.0,4.731717339647102e-05,0.0,0.9999526828266034,erratic,6.089929688456283e-39,0.0,4.731717339647102e-05,0.0,0.9999526828266034,-10.919646,30.799288,2.1335515271086595e-88,0.0,0.0,1.713925812955431e-08,3.773459459899858e-15,7,0.43235714867671315,0.6214395901253699,6.089929688456283e-39,0.12548135542713934,0.0005185306176822936,5.285289,3.966684
802,12,1,0,1,0,0,0,0,0,0,1,1,0,802,7,66.08,61.35,9.63,37.48,16.51,163.68,40.37,92.84,92.50290022402507,3,0.0002574777924976336,0.0,0.0003686321638685053,0.9993738900436353,1.65088429268051e-16,progressive,0.0002574777924976336,0.0,0.0003686321638685053,0.9993738900436353,1.65088429268051e-16,-0.09969382,7.38463,1.122405804628905e-06,0.0,8.545811529029901e-08,0.9247071885546975,3.738359473078062e-17,3,0.8092338246627349,0.18203173619154667,0.9996313678361329,2.3050160250688202e-17,0.003283614169678604,8.692908,4.0946484
803,13,1,0,1,0,0,0,0,1,1,1,1,0,803,7,130.64,119.22,12.2,42.48,27.78,280.66,46.55,91.26,101.53821764037029,0,0.9909998270166762,0.0,5.791799112042811e-10,0.009000172404144037,3.5771679920858186e-30,rapid_progressive,0.9909998270166762,0.0,5.791799112042811e-10,0.009000172404144037,3.5771679920858186e-30,33.033382,2.3143868,0.999948799167475,0.0,4.820926066686712e-50,1.4444186110922573e-06,4.921957761816652e-05,0,1.0,0.15847588540704452,0.9999999994208203,0.0,1.1299496245788104e-06,10.380203,8.069305
804,14,0,0,1,0,0,0,0,1,0,1,1,0,804,7,85.28,12.47,8.34,6.01,44.88,207.51,41.1,14.62,82.8412449971836,4,1.2042438111586451e-14,0.0,3.6412188997561014e-08,0.0,0.9999999635877994,erratic,1.2042438111586451e-14,0.0,3.6412188997561014e-08,0.0,0.9999999635877994,-3.8978832,30.383938,2.946538310850748e-29,0.0,0.0,2.6199998061741224e-09,6.286365860744168e-07,7,0.5016782510304834,0.6203308844454755,1.2042438111586451e-14,0.13548427816475225,6.60091352091067e-07,5.523197,4.66348
805,15,0,0,1,0,0,0,0,1,0,1,1,0,805,7,75.59,34.27,17.74,12.74,15.75,268.92,28.11,45.34,96.60075875135833,4,1.1875273109937627e-05,0.0,2.446903878885117e-16,0.0,0.9999881247268894,erratic,1.1875273109937627e-05,0.0,2.446903878885117e-16,0.0,0.9999881247268894,9.660559,31.194458,1.737170209657901e-05,0.0,0.0,7.412403634082769e-21,0.9998883300660198,4,0.6736562572265199,0.5979352133499705,1.1875273109937627e-05,0.5870046937217469,-9.931057902795748e-13,6.272647,5.977509
806,16,1,0,1,0,0,0,0,1,0,1,1,0,806,7,133.6,110.93,6.81,44.09,23.94,251.61,53.1,83.03,103.4593923942634,0,0.9999999967402999,0.0,7.559086027411403e-10,2.5037927602939407e-09,8.089020990938179e-29,rapid_progressive,0.9999999967402999,0.0,7.559086027411403e-10,2.5037927602939407e-09,8.089020990938179e-29,27.057383,-10.0622835,0.9999495701629157,0.0,3.061056139317382e-40,5.039426470970709e-05,2.7597031598131808e-08,0,0.9631470244910307,0.07833342667736859,0.9999999992440927,0.0,0.5415560292635466,11.759414,6.511488
807,17,1,0,1,0,0,0,0,0,0,1,1,0,807,7,63.92,56.86,6.56,42.4,18.84,134.11,47.67,88.95,76.06442900260531,3,4.523837145407901e-06,0.0,0.0006243271986754178,0.999371148964178,1.074641371354386e-38,progressive,4.523837145407901e-06,0.0,0.0006243271986754178,0.999371148964178,1.074641371354386e-38,-6.220159,3.8758066,6.501325298879924e-06,0.0,0.9298102205205327,0.06486102041943512,6.045653440897863e-36,2,0.7975700144739744,0.16186043390508467,0.9993756728013234,2.7881996857592532e-40,0.005230961093393317,8.774298,3.3227026
808,18,1,0,1,0,0,0,0,0,0,1,1,0,808,7,76.48,65.25,7.86,40.28,26.11,162.0,47.21,85.31,98.23350005723952,3,0.18174803956412988,0.0,0.013180868293521764,0.805071092142347,1.7073008861583528e-23,progressive,0.18174803956412988,0.0,0.013180868293521764,0.805071092142347,1.7073008861583528e-23,-0.19095357,2.0997915,0.003237677304792435,0.0,7.743346455804521e-06,0.994450981028546,4.810219599919239e-22,3,0.8193702042990709,0.20122703253793447,0.9868191317064768,6.111237563708044e-25,0.08248080361230706,9.41737,3.9379563
809,19,0,0,1,0,0,0,0,1,0,1,1,0,809,7,94.52,74.43,9.14,34.64,17.95,214.85,43.99,78.75,100.37045544657742,0,0.9999326823912331,0.0,6.731732992622805e-05,2.595642549932457e-11,2.5288388311684827e-10,rapid_progressive,0.9999326823912331,0.0,6.731732992622805e-05,2.595642549932457e-11,2.5288388311684827e-10,11.154939,12.00546,0.010399407427278108,0.0,1.3172842335888278e-35,0.9895987993434459,1.7932292686238403e-06,3,0.8386226297185737,0.1943250482664602,0.9999326824171896,3.931634288121485e-12,5.6763800461078726e-05,8.980336,5.4230413
810,20,0,1,1,0,0,0,0,0,0,0,1,0,810,7,45.87,38.25,7.92,35.81,30.95,106.8,42.95,83.38,85.73037003047399,2,0.16364012461300773,0.0,0.8363598742443277,1.1426645875454588e-09,1.1190593689748806e-30,non_progressive,0.16364012461300773,0.0,0.8363598742443277,1.1426645875454588e-09,1.1190593689748806e-30,-7.4900694,10.41679,1.314294861971621e-09,0.0,2.5434365165423477e-09,0.9991648299804875,5.359254888551258e-24,3,0.7030707209400284,0.27692676076086925,0.1636401257556723,1.8639225325300608e-31,2.925075194581038e-08,7.8829675,3.38705
811,21,1,0,1,0,0,0,0,0,0,1,1,0,811,7,111.42,102.02,7.92,52.69,31.98,193.62,57.54,91.57,82.7542684686952,3,2.143472075903126e-07,0.0,9.32961073452693e-10,0.9999997847198313,6.121372824427133e-45,progressive,2.143472075903126e-07,0.0,9.32961073452693e-10,0.9999997847198313,6.121372824427133e-45,16.548891,-18.588947,7.310100021542961e-09,0.0,1.138084913145702e-06,4.3384101132084225e-07,1.1077897917550935e-42,6,0.9538030471895573,0.14480122057876746,0.9999999990670388,0.0,2.032970596887959e-08,12.166882,5.5035076
812,22,0,0,1,0,0,0,0,1,0,1,1,0,812,7,99.72,75.12,12.04,40.56,15.96,185.21,53.84,75.33,60.78250063003178,0,0.9872120423481199,0.0,0.012784576489619242,3.3811622615175275e-06,3.965705347673454e-20,rapid_progressive,0.9872120423481199,0.0,0.012784576489619242,3.3811622615175275e-06,3.965705347673454e-20,10.930173,5.208517,0.00023330230586177662,0.0,8.160986544915211e-28,0.9997658437825919,3.0198223195875744e-20,3,0.8221224766304549,0.27722911223863655,0.9872154235103814,8.59752750184317e-21,0.0024425217021929783,9.517758,5.5360427
813,23,0,0,1,0,0,0,0,1,0,1,1,0,813,7,90.25,62.68,9.19,31.18,29.92,201.01,44.9,69.46,96.50381092028589,0,0.9988530228022098,0.0,0.0011469704435714445,1.575289764020672e-31,6.754218947397959e-09,rapid_progressive,0.9988530228022098,0.0,0.0011469704435714445,1.575289764020672e-31,6.754218947397959e-09,9.545658,12.065068,0.00020366284565331822,0.0,6.2261597983783626e-65,0.999790908250701,5.428194236194113e-06,3,0.7783681969393921,0.2963507815434103,0.9988530228022098,4.2780031891340515e-10,7.68033553265583e-05,8.62506,5.108678
814,24,1,0,1,0,0,0,0,0,0,1,1,0,814,7,103.75,91.75,6.11,57.02,29.39,160.9,64.48,88.43,70.34111913548686,3,1.9782888621692487e-12,0.0,5.905890795003195e-08,0.999999940939114,2.9059315755833315e-74,progressive,1.9782888621692487e-12,0.0,5.905890795003195e-08,0.999999940939114,2.9059315755833315e-74,1.7532765,-24.645697,2.331264975048456e-18,0.0,0.002927902705447864,6.194146620360094e-07,4.3282838069668884e-83,6,0.9390055776492126,0.14813401636001025,0.9999999409410923,0.0,1.0420765098522881e-06,13.134354,3.9442453
815,25,0,0,1,0,0,0,0,1,0,1,1,0,815,7,121.96,85.02,9.36,32.66,44.88,260.34,46.85,69.72,113.93040673651986,0,0.9999902385195155,0.0,9.761475434466014e-06,2.900243415657477e-43,5.049709569402191e-12,rapid_progressive,0.9999902385195155,0.0,9.761475434466014e-06,2.900243415657477e-43,5.049709569402191e-12,24.261911,12.439783,0.982739879454389,0.0,1.004369166979644e-132,0.005401650848177969,0.011858469697433188,0,0.8728235508986875,0.3216926463518219,0.9999902385195155,0.0,8.005172546769547e-06,8.703188,7.0940685
816,26,1,0,1,0,0,0,0,1,0,1,1,0,816,7,72.04,107.81,14.09,58.23,1.0,185.14,38.91,149.65,93.52791580661223,2,3.969267220028047e-22,0.0,1.0,0.0,6.305084678257373e-19,non_progressive,3.969267220028047e-22,0.0,1.0,0.0,6.305084678257373e-19,10.062544,-5.236098,1.9882181084649928e-20,0.0,0.0,1.0,6.15036849088983e-52,3,1.0,0.0,3.969267220028047e-22,1.6615065026451492e-19,-1.0000714789894503e-12,10.982291,5.6990404
817,27,0,0,1,0,0,0,0,1,0,1,1,0,817,7,79.56,22.66,10.59,9.57,37.4,236.81,33.59,28.48,94.44853219554888,4,4.604925580566528e-08,0.0,7.927572823621197e-12,0.0,0.9999999539428164,erratic,4.604925580566528e-08,0.0,7.927572823621197e-12,0.0,0.9999999539428164,0.10949147,33.8789,4.4335335741435985e-07,0.0,0.0,8.624084883071536e-18,0.01145412782844827,7,0.5808746563585216,0.5927858701100708,4.604925580566528e-08,0.2278922442383169,2.0861990777775471e-10,5.401894,5.2145247
818,28,1,0,1,0,0,0,0,1,0,1,1,0,818,7,111.92,104.21,6.79,53.75,26.6,193.89,57.72,93.11,88.55952348891212,3,3.844469013976236e-07,0.0,1.3661075370352728e-09,0.9999996141869898,6.630073292184714e-47,progressive,3.844469013976236e-07,0.0,1.3661075370352728e-09,0.9999996141869898,6.630073292184714e-47,15.747529,-17.408154,1.0384814470200624e-08,0.0,3.856539722468176e-06,9.438952318930069e-07,9.016940969664983e-44,6,0.9664893281734959,0.0882114179573881,0.9999999986338912,0.0,2.924814995273339e-08,12.00587,5.5022283
819,29,0,0,1,0,0,0,0,1,0,1,1,0,819,7,117.76,12.96,14.13,6.7,13.3,193.52,60.85,11.01,30.663017120865184,4,1.506121368645694e-54,0.0,5.53003884017252e-10,4.6343661449103854e-210,0.9999999994469961,erratic,1.506121368645694e-54,0.0,5.53003884017252e-10,4.6343661449103854e-210,0.9999999994469961,-4.337768,25.843565,6.579735484482846e-126,0.0,0.0,4.6667574961050995e-45,3.011162264905885e-20,7,0.5043858056795221,0.6373630419768249,1.506121368645694e-54,0.46555777109382973,1.2338645398594733e-08,5.9684134,4.698758
820,30,1,0,1,0,0,0,0,0,0,1,1,0,820,7,105.31,97.5,10.71,47.67,29.92,204.51,51.49,92.58,91.11062819188548,3,0.00025184115565502917,0.0,8.324667053620548e-08,0.9997480755976739,3.2722968939888503e-29,progressive,0.00025184115565502917,0.0,8.324667053620548e-08,0.9997480755976739,3.2722968939888503e-29,14.4889345,-10.324929,4.439870320156474e-05,0.0,6.71965713800013e-13,2.6176236326363784e-05,4.78980708448953e-26,6,0.9342728156590645,0.19341998527335025,0.9999999167533289,1.9429981250065856e-30,1.4406285882352852e-06,11.066054,5.3180013
821,31,0,0,1,0,0,0,0,1,1,1,1,0,821,7,103.46,49.93,18.59,17.96,12.47,277.98,37.22,48.26,81.46252980802727,0,0.7422047490708577,0.0,1.1153690054432125e-07,8.044730578582517e-253,0.25779513939224247,rapid_progressive,0.7422047490708577,0.0,1.1153690054432125e-07,8.044730578582517e-253,0.25779513939224247,11.453492,30.672815,0.0007696839587522711,0.0,0.0,3.640169827091535e-18,0.9992303160410739,4,0.7254061326502994,0.5739647607180309,0.7422047490708577,0.14938699864788327,6.7725155254028305e-06,6.4756103,6.230696
822,1,0,0,1,0,1,0,0,0,0,0,0,0,822,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.98717232516758,1,0.0,1.0,3.3262422707332614e-45,0.0,7.572132783615638e-73,immotile,0.0,1.0,3.3262422707332614e-45,0.0,7.572132783615638e-73,-58.955814,27.11579,0.0,1.0,0.0,0.0,3.5042460132714483e-307,1,0.0,0.1747591567528608,0.0,0.0,-1.000088900581841e-12,-3.3758907,14.62362
823,2,0,0,1,0,0,0,0,1,1,1,1,0,823,7,134.1,60.46,17.1,18.03,23.94,335.39,39.98,45.09,82.58025576915291,0,0.9995860854276256,0.0,6.350861121688721e-12,0.0,0.00041391456602401106,rapid_progressive,0.9995860854276256,0.0,6.350861121688721e-12,0.0,0.00041391456602401106,20.59736,28.838371,4.91850143759819e-16,0.0,0.0,2.3074987489041606e-47,1.0,4,0.797519799349836,0.6147987092046636,0.9995860854276256,0.00017955072479984593,2.914089440925865e-07,6.579447,7.097724
824,4,1,0,1,0,0,0,0,1,0,1,1,0,824,7,59.62,54.47,7.77,36.3,23.94,150.05,39.74,91.36,94.28456538299423,3,3.3913746362868074e-05,0.0,0.0003424230152004097,0.9996236632384361,5.125468945243339e-19,progressive,3.3913746362868074e-05,0.0,0.0003424230152004097,0.9996236632384361,5.125468945243339e-19,-6.998783,7.8186445,1.3193494481918697e-08,0.0,0.0008881245603461293,0.9984849636174247,5.296930455684247e-18,3,0.7820395455584672,0.18680493126053077,0.999657576984799,3.401783321628973e-20,0.0030748090623876328,8.386546,3.486131
825,5,1,0,1,0,0,0,0,0,0,1,1,0,825,7,60.41,51.3,6.65,36.91,17.54,138.99,43.46,84.92,83.08786673369623,2,0.27592091675598246,0.0,0.6917639328474271,0.032315150396590164,1.0143132647390075e-21,non_progressive,0.27592091675598246,0.0,0.6917639328474271,0.032315150396590164,1.0143132647390075e-21,-6.4841924,7.000101,1.0026029882168523e-07,0.0,0.00013001086738557692,0.9998689927967122,1.6695452394521632e-20,3,0.7590802029687391,0.16811585406277968,0.3082360671525726,2.6054759778133118e-23,0.1823870600153179,8.374812,3.3721807
826,6,0,1,1,0,0,0,0,1,0,0,1,0,826,7,44.37,15.21,9.32,9.39,44.88,162.0,27.39,34.28,106.85607851091974,4,8.159892749970727e-24,0.0,1.2905777110424956e-05,0.0,0.9999870942228892,erratic,8.159892749970727e-24,0.0,1.2905777110424956e-05,0.0,0.9999870942228892,-7.5159426,35.61087,1.1127901261403644e-53,0.0,0.0,9.161746121344104e-08,6.949130065581487e-12,7,0.4829027144358399,0.5256956785783248,8.159892749970727e-24,0.19833166283021422,0.00015819680765333263,4.9371963,4.288646
827,7,1,0,1,0,0,0,0,0,0,1,1,0,827,7,100.93,98.04,6.99,58.39,37.79,167.91,60.11,97.14,85.6648656501546,3,4.5188890194616484e-14,0.0,4.678812322871761e-09,0.9999999953211436,1.1596618033873742e-69,progressive,4.5188890194616484e-14,0.0,4.678812322871761e-09,0.9999999953211436,1.1596618033873742e-69,0.77173376,-20.206524,4.744448787789188e-20,0.0,0.0019590010682338857,3.6120134779798554e-09,8.74888104872466e-77,6,0.9698741417620313,0.15488193309138232,0.9999999953211888,0.0,9.441746933545759e-08,12.362935,4.1656446
828,8,0,0,1,0,0,0,0,1,0,1,1,0,828,7,83.93,52.05,9.41,33.93,18.41,153.43,54.7,62.02,48.26012714430676,2,1.5409146302467724e-05,0.0,0.9999845908536973,1.5563762871999579e-32,6.022275147950212e-18,non_progressive,1.5409146302467724e-05,0.0,0.9999845908536973,1.5563762871999579e-32,6.022275147950212e-18,-1.2442036,10.806651,1.6991627519759104e-18,0.0,4.467031160647107e-40,0.016202097067567058,9.798586002369444e-17,5,0.7201052644696182,0.3069646893439775,1.5409146302467724e-05,9.46264062199078e-19,-9.999224964421846e-13,8.337064,4.16363
829,9,1,0,1,0,0,0,0,1,0,1,1,0,829,7,114.5,104.8,7.86,48.06,23.27,218.06,52.51,91.53,100.03387014093114,3,0.007321609914634804,0.0,2.4493501325649973e-08,0.9926783655918637,5.365648828523491e-30,progressive,0.007321609914634804,0.0,2.4493501325649973e-08,0.9926783655918637,5.365648828523491e-30,17.824705,-13.644878,0.0013091043199494668,0.0,2.5300614491639554e-13,6.747192767216365e-05,1.0917428987179715e-20,6,0.9591909749447272,0.08711971001884396,0.9999999755064986,0.0,4.569019144890636e-07,11.532562,5.728527
